Continent,Country,Product,Date,Materials,Product,Volume
Europe,Faroe Islands,Sugar ,2003/03/22,Lst_FABRICS,lace,35.39
Americas,French Guiana,Cocoa beans,2005/09/03,Lst_METALS,zinc,49.54
Europe,Slovenia,iron,2013/06/03,Lst_OTHER_MATERIALS,dust,40.41
Asia,Mongolia,Cocoa beans,2009/02/07,Lst_FABRICS,silk,31.93
Asia,Afghanistan,aluminium ,2009/06/28,Lst_OTHER_MATERIALS,steam,77.59
Europe,Andorra,Sugar ,2018/08/07,Lst_FABRICS,cloth,57.04
Asia,Kyrgyzstan,Provitamins,2015/05/15,Lst_FABRICS,man-made fibres,61.8
Americas,Haiti,Silver ,2019/05/03,Lst_METALS,alloy,68.12
Europe,Monaco,bronze  ,2019/02/28,Lst_METALS,METALS,83.74
Asia,Armenia,Cocoa beans,2004/02/22,Lst_METALS,tin,47.2
Americas,Jamaica,Caps,2004/01/06,Lst_METALS,uranium,57.44
Africa,RÃ©union,pullovers ,2017/10/03,Lst_FABRICS,FABRICS,42.92
Americas,Haiti,copper,2019/09/25,Lst_FABRICS,polyester,90.92
Oceania,Cook Islands,Sugar ,2018/12/02,Lst_METALS,GASES,76.76
Americas,Virgin Islands (U.S.),Caps,2010/06/08,Lst_FABRICS,man-made fibres,45.16
Americas,French Guiana,mercury,2005/04/18,Lst_METALS,nitrogen,83.07
Asia,Iran (Islamic Republic of),Jewelry,2008/07/12,Lst_OTHER_MATERIALS,smoke,67.16
Oceania,Nauru,Silver ,2016/04/08,Lst_FABRICS,leather,52.92
Asia,Korea (Democratic Peoples Republic of),Coffee,2013/10/25,Lst_METALS,nickel,88.82
Africa,Angola,Chocolate,2017/09/18,Lst_METALS,steel,66.2
Asia,Oman,Jewelry,2014/01/10,Lst_FABRICS,leather,80.93
Asia,Armenia,Bananas,2001/04/26,Lst_OTHER_MATERIALS,charcoal,89.59
Europe,Russian Federation,Gold,2006/11/24,Lst_OTHER_MATERIALS,chalk,69.69
Asia,Myanmar,Bananas,2016/02/27,Lst_BUILDING_MATERIALS,sand,54.64
Oceania,Pitcairn,Diamonds,2017/02/24,Lst_FABRICS,leather,49.32
Europe,Montenegro,aluminium ,2006/09/06,Lst_METALS,magnesium,78.39
Oceania,Australia,T-shirts,2017/07/19,Lst_OTHER_MATERIALS,water,50.44
Americas,Paraguay,copper,2003/10/18,Lst_OTHER_MATERIALS,dust,53.37
Europe,Liechtenstein,Palm oil,2019/03/21,Lst_FABRICS,cotton,52.04
Europe,Moldova (Republic of),Bananas,2015/04/03,Lst_BUILDING_MATERIALS,cement,79.97
Oceania,Micronesia (Federated States of),Diamonds,2017/01/23,Lst_METALS,silver,79.85
Oceania,Tokelau,Corn,2010/01/09,Lst_BUILDING_MATERIALS,slate,42.54
Oceania,American Samoa,Meat,2016/09/17,Lst_OTHER_MATERIALS,ice,80.31
Americas,Barbados,Chocolate,2021/01/12,Lst_BUILDING_MATERIALS,cement,64.55
Asia,Mongolia,Provitamins,2012/03/09,Lst_FABRICS,linen,83.06
Americas,United States of America,Provitamins,2006/06/15,Lst_METALS,copper,59.91
Africa,Zimbabwe,fish,2007/05/20,Lst_BUILDING_MATERIALS,sand,70.94
Asia,"Taiwan, Province of China",Cocoa beans,2015/08/06,Lst_BUILDING_MATERIALS,gravel,69.63
Asia,Nepal,Bananas,2010/12/15,Lst_FABRICS,leather,46.34
Europe,Slovenia,copper,2006/10/04,Lst_OTHER_MATERIALS,paper,83.39
Africa,Congo,Antibiotics ,2014/08/06,Lst_OTHER_MATERIALS,ash,53.27
Americas,Cuba,copper,2011/12/03,Lst_OTHER_MATERIALS,ice,55.23
Asia,Philippines,magnesium ,2009/09/07,Lst_FABRICS,cloth,54.28
Oceania,American Samoa,Alcohol  ,2005/11/18,Lst_OTHER_MATERIALS,steam,80.39
Americas,Cuba,seeds,2013/06/06,Lst_BUILDING_MATERIALS,sand,38.56
Europe,Belgium,Jewelry,2012/10/06,Lst_FABRICS,wool,86.14
Europe,Guernsey,Caps,2003/09/18,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,91.52
Europe,Liechtenstein,copper,2003/02/16,Lst_OTHER_MATERIALS,steam,59.72
Oceania,Tonga,Caps,2000/09/02,Lst_BUILDING_MATERIALS,wood,95.64
Europe,Iceland,pullovers ,2016/04/18,Lst_METALS,alloy,46.59
Oceania,Palau,Palm oil,2017/07/30,Lst_METALS,iron,67.03
Europe,Belarus,fish,2010/09/11,Lst_OTHER_MATERIALS,dust,53.92
Oceania,Papua New Guinea,Corn,2014/10/13,Lst_BUILDING_MATERIALS,sand,48.24
Africa,Mozambique,Diamonds,2017/08/08,Lst_METALS,iron,71.35
Europe,Norway,Caps,2006/11/26,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,47.28
Africa,Sudan,fish,2001/03/25,Lst_FABRICS,cotton,49.5
Asia,Jordan,Diamonds,2005/04/14,Lst_METALS,helium,96.99
Oceania,Cook Islands,Palm oil,2013/12/13,Lst_FABRICS,cotton,47.72
Oceania,Papua New Guinea,Jerseys,2012/07/03,Lst_OTHER_MATERIALS,rubber,56.12
Americas,Argentina,Chocolate,2001/03/26,Lst_OTHER_MATERIALS,petrol,77.12
Americas,Puerto Rico,Jewelry,2019/08/23,Lst_METALS,gold,97.19
Asia,Syrian Arab Republic,Gold,2012/12/17,Lst_METALS,nitrogen,31.16
Africa,Malawi,Silver ,2014/09/01,Lst_FABRICS,linen,85.66
Americas,Guatemala,Antibiotics ,2004/05/17,Lst_OTHER_MATERIALS,water,33.86
Oceania,French Polynesia,magnesium ,2021/06/28,Lst_OTHER_MATERIALS,coal,93.66
Europe,Estonia,Silver ,2011/07/20,Lst_OTHER_MATERIALS,steam,81.18
Oceania,Northern Mariana Islands,Cocoa beans,2008/08/13,Lst_OTHER_MATERIALS,coal,40.16
Oceania,Solomon Islands,Jewelry,2021/05/12,Lst_BUILDING_MATERIALS,concrete,87.88
Oceania,New Zealand,Gold,2003/10/08,Lst_FABRICS,silk,99.18
Europe,Albania,Alcohol  ,2016/02/23,Lst_FABRICS,lace,77.11
Asia,Indonesia,Sugar ,2006/07/10,Lst_BUILDING_MATERIALS,slate,94.75
Africa,Ethiopia,Corn,2004/06/20,Lst_METALS,gold,34.52
Europe,Moldova (Republic of),Diamonds,2013/08/15,Lst_BUILDING_MATERIALS,plastic,84.35
Africa,Sierra Leone,fish,2014/07/07,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,42.65
Africa,Lesotho,Beans,2018/06/18,Lst_BUILDING_MATERIALS,stone,40.84
Americas,Sint Maarten (Dutch part),Gold,2008/11/20,Lst_FABRICS,linen,45.04
Oceania,Nauru,bronze  ,2007/07/08,Lst_OTHER_MATERIALS,soil,47.11
Asia,Viet Nam,uranium,2001/06/04,Lst_FABRICS,cotton,72.93
Asia,Yemen,T-shirts,2004/05/28,Lst_METALS,silver,46.2
Europe,Latvia,Palm oil,2011/05/08,Lst_BUILDING_MATERIALS,sand,74.34
Americas,Montserrat,Sugar ,2003/06/08,Lst_OTHER_MATERIALS,mud,81.55
Africa,Guinea-Bissau,seeds,2006/04/08,Lst_OTHER_MATERIALS,ice,80.04
Oceania,Wallis and Futuna,Corn,2006/07/14,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,62.85
Africa,Equatorial Guinea,uranium,2016/09/22,Lst_FABRICS,FABRICS,92.13
Africa,Liberia,Coffee,2016/12/01,Lst_OTHER_MATERIALS,steam,68.9
Asia,Pakistan,Provitamins,2006/05/24,Lst_FABRICS,silk,40.43
Oceania,Tonga,Cocoa beans,2002/01/10,Lst_OTHER_MATERIALS,paper,88.94
Asia,Tajikistan,aluminium ,2017/07/02,Lst_METALS,alloy,43.72
Africa,Seychelles,Cocoa beans,2016/05/25,Lst_FABRICS,man-made fibres,49.75
Africa,Gambia,Chocolate,2009/07/26,Lst_METALS,oxygen,63.09
Americas,Dominican Republic,bronze  ,2008/01/07,Lst_METALS,GASES,86.19
Europe,Guernsey,Antibiotics ,2010/02/25,Lst_FABRICS,cloth,44.05
Asia,"Taiwan, Province of China",seeds,2016/11/19,Lst_FABRICS,silk,67.83
Africa,Western Sahara,bronze  ,2019/02/24,Lst_METALS,mercury,71.11
Americas,Virgin Islands (U.S.),uranium,2000/11/19,Lst_OTHER_MATERIALS,fibreglass,68.23
Americas,Suriname,Jewelry,2017/11/03,Lst_OTHER_MATERIALS,chalk,94.2
Asia,Iran (Islamic Republic of),Jewelry,2004/02/01,Lst_FABRICS,polyester,79.98
Americas,Saint Lucia,Caps,2000/07/26,Lst_BUILDING_MATERIALS,cement,39.04
Oceania,Australia,Silver ,2002/12/21,Lst_FABRICS,nylon,77.02
Asia,Thailand,Coffee,2015/06/25,Lst_BUILDING_MATERIALS,concrete,32.08
Africa,Comoros,pullovers ,2004/10/31,Lst_METALS,nitrogen,95.69
Europe,Isle of Man,uranium,2005/10/12,Lst_METALS,magnesium,44.18
Americas,Grenada,safflower,2016/10/27,Lst_OTHER_MATERIALS,chalk,54.19
Americas,Canada,iron,2009/12/28,Lst_METALS,uranium,35.11
Oceania,Nauru,uranium,2005/07/17,Lst_BUILDING_MATERIALS,stone,34.31
Oceania,Pitcairn,Beans,2008/08/25,Lst_BUILDING_MATERIALS,stone,34.2
Asia,Kazakhstan,magnesium ,2004/10/19,Lst_FABRICS,nylon,61.17
Asia,Uzbekistan,bronze  ,2019/08/12,Lst_OTHER_MATERIALS,clay,65.61
Africa,"Tanzania, United Republic of",Jewelry,2008/09/26,Lst_FABRICS,cloth,76.75
Europe,Finland,Chocolate,2020/06/06,Lst_FABRICS,leather,91.57
Americas,Saint Kitts and Nevis,Jerseys,2014/08/10,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,76.34
Americas,Saint Kitts and Nevis,Gold,2000/08/07,Lst_BUILDING_MATERIALS,plastic,62.74
Americas,Dominica,uranium,2001/09/09,Lst_METALS,steel,60.38
Americas,Suriname,Antibiotics ,2002/01/03,Lst_BUILDING_MATERIALS,concrete,75.32
Americas,Suriname,Diamonds,2012/05/19,Lst_METALS,tin,74.2
Asia,Malaysia,Bananas,2016/06/20,Lst_OTHER_MATERIALS,petrol,62.37
Europe,Luxembourg,Jewelry,2017/04/18,Lst_FABRICS,FABRICS,73.89
Oceania,Tuvalu,magnesium ,2009/03/01,Lst_FABRICS,linen,72.35
Asia,Cambodia,bronze  ,2011/01/06,Lst_BUILDING_MATERIALS,stone,78.07
Africa,Rwanda,Silver ,2010/11/01,Lst_METALS,oxygen,96.43
Oceania,Cook Islands,Beans,2004/06/23,Lst_OTHER_MATERIALS,OTHER MATERIALS,80.78
Oceania,Australia,Antibiotics ,2014/05/05,Lst_BUILDING_MATERIALS,gravel,65.25
Oceania,Northern Mariana Islands,Corn,2010/08/29,Lst_METALS,copper,75.33
Americas,Martinique,Caps,2014/07/13,Lst_OTHER_MATERIALS,soil,40.41
Asia,Oman,Beans,2008/09/27,Lst_BUILDING_MATERIALS,wood,97.42
Americas,Saint BarthÃ©lemy,uranium,2004/07/04,Lst_FABRICS,nylon,39.47
Americas,Honduras,magnesium ,2003/12/12,Lst_FABRICS,polyester,42.39
Europe,Russian Federation,Sugar ,2013/07/15,Lst_OTHER_MATERIALS,water,39.22
Americas,Uruguay,Sugar ,2015/06/23,Lst_BUILDING_MATERIALS,metal,57.35
Americas,Barbados,bronze  ,2008/01/01,Lst_METALS,nitrogen,80.91
Europe,Albania,bronze  ,2015/10/20,Lst_BUILDING_MATERIALS,gravel,63.67
Asia,China,Palm oil,2011/06/03,Lst_FABRICS,nylon,71.02
Asia,Japan,mercury,2018/03/10,Lst_BUILDING_MATERIALS,sand,36.36
Americas,Belize,fish,2002/11/20,Lst_FABRICS,linen,37.64
Oceania,Niue,uranium,2001/12/22,Lst_OTHER_MATERIALS,soil,59.38
Europe,Moldova (Republic of),Cocoa beans,2018/04/13,Lst_METALS,copper,82.58
Asia,Yemen,fish,2018/10/07,Lst_METALS,copper,88.22
Europe,Liechtenstein,uranium,2004/01/09,Lst_OTHER_MATERIALS,cardboard,64.75
Africa,Zimbabwe,Chocolate,2018/02/26,Lst_FABRICS,lace,40.63
Europe,Poland,safflower,2016/08/12,Lst_FABRICS,wool,46.04
Africa,Djibouti,copper,2006/04/19,Lst_BUILDING_MATERIALS,marble,96.65
Africa,Sierra Leone,bronze  ,2016/03/01,Lst_OTHER_MATERIALS,coal,49.37
Europe,Sweden,Diamonds,2015/07/21,Lst_FABRICS,silk,33.0
Africa,Gambia,Silver ,2001/04/13,Lst_METALS,alloy,46.51
Oceania,Solomon Islands,Cocoa beans,2007/11/03,Lst_FABRICS,polyester,53.39
Africa,Burundi,seeds,2002/03/10,Lst_FABRICS,leather,39.96
Oceania,Northern Mariana Islands,Jewelry,2016/05/26,Lst_FABRICS,wool,57.77
Asia,Jordan,fish,2012/06/14,Lst_BUILDING_MATERIALS,stone,40.73
Asia,Brunei Darussalam,safflower,2021/11/09,Lst_OTHER_MATERIALS,ice,92.46
Africa,Eritrea,iron,2004/03/15,Lst_METALS,GASES,47.34
Europe,Estonia,Provitamins,2016/07/23,Lst_METALS,steel,31.89
Americas,Costa Rica,uranium,2017/08/16,Lst_METALS,zinc,53.72
Africa,Mayotte,iron,2004/12/02,Lst_BUILDING_MATERIALS,marble,95.37
Europe,Italy,Bananas,2007/12/28,Lst_OTHER_MATERIALS,mud,49.84
Europe,Romania,fish,2019/04/15,Lst_METALS,zinc,88.69
Europe,Italy,Corn,2016/08/22,Lst_BUILDING_MATERIALS,concrete,90.93
Asia,United Arab Emirates,Caps,2012/08/22,Lst_BUILDING_MATERIALS,plastic,92.86
Africa,Sudan,Coffee,2001/03/23,Lst_BUILDING_MATERIALS,wood,44.63
Oceania,Niue,Diamonds,2000/01/05,Lst_OTHER_MATERIALS,petrol,33.22
Asia,Macao,Cocoa beans,2006/06/18,Lst_METALS,iron,85.67
Americas,Bahamas,mercury,2017/12/11,Lst_BUILDING_MATERIALS,cement,30.6
Americas,Antigua and Barbuda,seeds,2003/12/20,Lst_FABRICS,nylon,96.95
Oceania,Marshall Islands,pullovers ,2021/07/29,Lst_OTHER_MATERIALS,steam,71.81
Americas,Dominican Republic,bronze  ,2012/12/15,Lst_BUILDING_MATERIALS,metal,98.44
Asia,Timor-Leste,Beans,2002/10/04,Lst_FABRICS,linen,76.15
Asia,Kazakhstan,Alcohol  ,2004/05/21,Lst_BUILDING_MATERIALS,metal,71.49
Africa,Congo,Chocolate,2006/11/16,Lst_BUILDING_MATERIALS,stone,87.92
Europe,Monaco,Sugar ,2008/12/01,Lst_BUILDING_MATERIALS,gravel,87.23
Asia,Israel,fish,2009/07/13,Lst_METALS,magnesium,97.74
Americas,Saint Vincent and the Grenadines,Bananas,2006/06/20,Lst_BUILDING_MATERIALS,sand,99.51
Oceania,Solomon Islands,Antibiotics ,2011/01/29,Lst_FABRICS,lace,41.31
Europe,Czech Republic,bronze  ,2016/04/29,Lst_BUILDING_MATERIALS,plastic,80.74
Africa,Guinea,Sugar ,2016/02/12,Lst_METALS,brass,93.93
Asia,Azerbaijan,Antibiotics ,2006/09/17,Lst_BUILDING_MATERIALS,marble,49.48
Europe,Czech Republic,Silver ,2009/01/12,Lst_METALS,steel,38.4
Oceania,Northern Mariana Islands,Cocoa beans,2002/04/09,Lst_METALS,platinum,69.95
Europe,Greece,Cocoa beans,2003/08/10,Lst_METALS,alloy,52.91
Europe,Spain,Alcohol  ,2002/08/23,Lst_OTHER_MATERIALS,fibreglass,98.79
Africa,Burundi,Silver ,2017/02/07,Lst_METALS,METALS,63.15
Oceania,Northern Mariana Islands,Silver ,2015/05/07,Lst_OTHER_MATERIALS,smoke,55.23
Asia,Brunei Darussalam,seeds,2019/05/03,Lst_OTHER_MATERIALS,paraffin,58.19
Asia,Indonesia,Silver ,2017/02/28,Lst_OTHER_MATERIALS,rubber,97.03
Oceania,Tonga,Caps,2021/08/22,Lst_BUILDING_MATERIALS,concrete,84.47
Europe,Spain,seeds,2019/08/22,Lst_FABRICS,nylon,56.49
Europe,Moldova (Republic of),copper,2005/10/28,Lst_METALS,magnesium,70.16
Asia,Singapore,Silver ,2016/07/19,Lst_BUILDING_MATERIALS,concrete,67.86
Europe,Austria,T-shirts,2019/09/15,Lst_FABRICS,cloth,67.7
Oceania,Marshall Islands,Alcohol  ,2011/01/02,Lst_OTHER_MATERIALS,gas,44.79
Oceania,Nauru,Palm oil,2007/03/17,Lst_METALS,brass,75.57
Asia,"Taiwan, Province of China",copper,2004/07/23,Lst_BUILDING_MATERIALS,cement,98.36
Europe,San Marino,Palm oil,2007/03/20,Lst_BUILDING_MATERIALS,brick,84.92
Oceania,Australia,uranium,2018/08/04,Lst_FABRICS,linen,80.74
Europe,Luxembourg,Corn,2006/07/09,Lst_OTHER_MATERIALS,paper,85.95
Africa,Rwanda,Caps,2010/09/02,Lst_BUILDING_MATERIALS,cement,64.32
Oceania,Wallis and Futuna,Beans,2005/11/30,Lst_BUILDING_MATERIALS,metal,93.85
Oceania,Samoa,Diamonds,2021/09/16,Lst_OTHER_MATERIALS,paraffin,48.17
Asia,"Taiwan, Province of China",pullovers ,2019/09/11,Lst_METALS,magnesium,48.44
Oceania,Australia,Silver ,2017/12/14,Lst_FABRICS,man-made fibres,83.1
Oceania,Cook Islands,Meat,2009/04/29,Lst_FABRICS,wool,91.77
Asia,Azerbaijan,Jerseys,2011/04/01,Lst_FABRICS,man-made fibres,64.17
Asia,Lebanon,copper,2014/05/08,Lst_METALS,zinc,74.3
Asia,Myanmar,seeds,2006/05/09,Lst_METALS,nickel,74.87
Asia,Bhutan,aluminium ,2001/08/04,Lst_FABRICS,polyester,86.8
Americas,Saint Martin (French part),seeds,2006/12/18,Lst_FABRICS,cloth,62.27
Asia,Pakistan,magnesium ,2009/05/28,Lst_METALS,alloy,87.08
Asia,Iran (Islamic Republic of),Cocoa beans,2018/12/23,Lst_BUILDING_MATERIALS,slate,40.59
Asia,Singapore,Jewelry,2007/07/26,Lst_BUILDING_MATERIALS,wood,40.39
Asia,Bahrain,iron,2007/10/09,Lst_METALS,gold,71.47
Africa,Ghana,pullovers ,2018/04/26,Lst_OTHER_MATERIALS,ice,81.08
Europe,Ireland,uranium,2014/06/15,Lst_METALS,mercury,48.31
Oceania,Niue,Beans,2005/06/26,Lst_METALS,zinc,44.71
Americas,Mexico,Corn,2014/03/31,Lst_METALS,platinum,80.55
Europe,Bosnia and Herzegovina,mercury,2016/10/17,Lst_BUILDING_MATERIALS,brick,39.81
Africa,Nigeria,Meat,2014/03/31,Lst_FABRICS,man-made fibres,48.22
Africa,Congo,uranium,2015/10/12,Lst_BUILDING_MATERIALS,gravel,76.26
Africa,Botswana,Gold,2001/11/25,Lst_FABRICS,lace,33.76
Oceania,Palau,Gold,2013/09/05,Lst_METALS,bronze,34.9
Africa,Mali,Diamonds,2017/12/07,Lst_OTHER_MATERIALS,soil,61.8
Americas,Costa Rica,Diamonds,2007/05/24,Lst_OTHER_MATERIALS,soil,48.24
Oceania,Vanuatu,Coffee,2017/12/02,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,64.47
Oceania,Tonga,Chocolate,2009/01/21,Lst_BUILDING_MATERIALS,marble,47.94
Asia,Jordan,seeds,2009/03/08,Lst_METALS,METALS,39.12
Africa,Guinea,magnesium ,2007/02/01,Lst_METALS,helium,73.67
Oceania,Solomon Islands,Palm oil,2013/09/15,Lst_METALS,gold,68.68
Asia,Jordan,Sugar ,2021/11/07,Lst_METALS,magnesium,68.16
Europe,Belarus,pullovers ,2002/04/03,Lst_BUILDING_MATERIALS,glass,79.94
Oceania,American Samoa,Rice,2015/01/03,Lst_FABRICS,polyester,74.68
Europe,Jersey,pullovers ,2004/10/14,Lst_BUILDING_MATERIALS,marble,30.95
Africa,Benin,copper,2001/07/04,Lst_METALS,GASES,90.25
Asia,Korea (Republic of),aluminium ,2001/02/08,Lst_FABRICS,man-made fibres,43.15
Europe,Belgium,Bananas,2014/10/10,Lst_OTHER_MATERIALS,paraffin,50.68
Americas,Cuba,Provitamins,2005/12/30,Lst_BUILDING_MATERIALS,brick,59.5
Americas,Martinique,Sugar ,2013/10/14,Lst_BUILDING_MATERIALS,concrete,90.92
Africa,"Saint Helena, Ascension and Tristan da Cunha",Coffee,2000/09/23,Lst_BUILDING_MATERIALS,plastic,74.37
Asia,Bhutan,Jewelry,2019/11/28,Lst_BUILDING_MATERIALS,concrete,40.81
Europe,Belgium,T-shirts,2000/03/13,Lst_METALS,uranium,68.9
Europe,United Kingdom of Great Britain and Northern Ireland,pullovers ,2010/12/03,Lst_OTHER_MATERIALS,charcoal,34.37
Americas,Panama,iron,2018/05/22,Lst_OTHER_MATERIALS,paper,76.25
Americas,Chile,Corn,2002/04/03,Lst_FABRICS,FABRICS,80.23
Americas,Nicaragua,Chocolate,2001/07/30,Lst_FABRICS,wool,76.14
Americas,Sint Maarten (Dutch part),pullovers ,2007/04/30,Lst_METALS,alloy,55.54
Europe,Liechtenstein,Palm oil,2012/10/14,Lst_OTHER_MATERIALS,paper,36.02
Europe,Estonia,Gold,2021/12/16,Lst_BUILDING_MATERIALS,gravel,94.97
Oceania,Palau,Cocoa beans,2003/03/19,Lst_FABRICS,lace,60.58
Asia,Pakistan,Alcohol  ,2009/12/11,Lst_FABRICS,cloth,93.21
Oceania,Tonga,Corn,2020/11/08,Lst_FABRICS,lace,75.8
Asia,Armenia,Diamonds,2012/02/12,Lst_FABRICS,wool,75.63
Asia,Georgia,Bananas,2008/05/10,Lst_METALS,nitrogen,59.4
Europe,Denmark,aluminium ,2007/12/14,Lst_METALS,brass,86.58
Americas,Paraguay,Jewelry,2001/02/06,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,74.96
Africa,Namibia,mercury,2019/06/26,Lst_OTHER_MATERIALS,clay,58.8
Africa,Equatorial Guinea,Antibiotics ,2019/07/04,Lst_BUILDING_MATERIALS,gravel,76.07
Asia,Armenia,fish,2015/04/08,Lst_FABRICS,cotton,87.56
Oceania,Australia,Jerseys,2017/07/13,Lst_BUILDING_MATERIALS,stone,36.13
Asia,Qatar,copper,2009/04/22,Lst_METALS,zinc,66.18
Africa,Madagascar,Jerseys,2009/09/11,Lst_FABRICS,wool,73.37
Americas,Honduras,Meat,2001/08/06,Lst_BUILDING_MATERIALS,marble,63.49
Africa,Namibia,Sugar ,2003/04/15,Lst_FABRICS,nylon,88.76
Africa,Benin,magnesium ,2017/08/13,Lst_METALS,GASES,78.32
Africa,Guinea,magnesium ,2004/04/09,Lst_BUILDING_MATERIALS,wood,66.82
Americas,Sint Maarten (Dutch part),T-shirts,2003/04/23,Lst_METALS,zinc,93.58
Oceania,Wallis and Futuna,fish,2002/12/08,Lst_METALS,lead,76.72
Americas,Aruba,Jewelry,2018/11/02,Lst_FABRICS,lace,95.03
Oceania,Solomon Islands,magnesium ,2011/06/04,Lst_METALS,mercury,36.2
Asia,Syrian Arab Republic,Sugar ,2015/12/18,Lst_FABRICS,wool,97.07
Africa,Niger,Coffee,2000/08/02,Lst_FABRICS,wool,73.53
Africa,CÃ´te d Ivoire,Bananas,2014/08/26,Lst_FABRICS,silk,43.02
Asia,Malaysia,Sugar ,2018/09/28,Lst_OTHER_MATERIALS,charcoal,72.03
Asia,Cambodia,T-shirts,2008/04/12,Lst_OTHER_MATERIALS,paper,87.07
Americas,Bahamas,Jerseys,2006/07/17,Lst_FABRICS,leather,67.8
Europe,Czech Republic,bronze  ,2019/04/25,Lst_FABRICS,cotton,69.13
Asia,Cyprus,T-shirts,2002/05/31,Lst_BUILDING_MATERIALS,stone,44.72
Asia,Armenia,Provitamins,2004/07/20,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,51.83
Asia,Myanmar,mercury,2007/09/06,Lst_BUILDING_MATERIALS,concrete,87.12
Asia,Oman,safflower,2005/07/24,Lst_BUILDING_MATERIALS,glass,53.41
Oceania,Guam,Cocoa beans,2012/03/23,Lst_OTHER_MATERIALS,coal,39.39
Africa,Guinea-Bissau,fish,2018/02/08,Lst_FABRICS,nylon,51.72
Americas,Saint Martin (French part),bronze  ,2021/06/02,Lst_BUILDING_MATERIALS,glass,51.7
Oceania,Niue,iron,2003/03/23,Lst_FABRICS,polyester,45.94
Oceania,Australia,Meat,2007/04/24,Lst_OTHER_MATERIALS,coal,67.22
Oceania,Samoa,Diamonds,2015/06/03,Lst_FABRICS,cotton,81.58
Europe,Slovenia,Antibiotics ,2019/03/23,Lst_FABRICS,FABRICS,45.03
Americas,Trinidad and Tobago,Gold,2003/08/10,Lst_BUILDING_MATERIALS,cement,36.73
Oceania,Australia,safflower,2000/12/01,Lst_METALS,steel,42.68
Africa,RÃ©union,bronze  ,2001/06/20,Lst_METALS,carbon dioxide,38.48
Americas,Guadeloupe,Bananas,2013/10/15,Lst_METALS,METALS,55.28
Europe,France,Chocolate,2015/01/31,Lst_METALS,GASES,32.26
Americas,Bolivia (Plurinational State of),Coffee,2007/01/15,Lst_BUILDING_MATERIALS,glass,46.09
Europe,Guernsey,Jerseys,2007/04/14,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,95.06
Americas,French Guiana,Coffee,2013/05/07,Lst_OTHER_MATERIALS,clay,74.69
Europe,Bosnia and Herzegovina,Chocolate,2013/11/24,Lst_BUILDING_MATERIALS,wood,35.39
Oceania,Fiji,copper,2010/10/01,Lst_OTHER_MATERIALS,OTHER MATERIALS,88.94
Africa,Seychelles,Rice,2009/06/16,Lst_FABRICS,linen,65.76
Europe,Estonia,Rice,2000/03/28,Lst_OTHER_MATERIALS,smoke,66.42
Oceania,Micronesia (Federated States of),fish,2021/01/24,Lst_METALS,tin,99.4
Asia,Malaysia,Antibiotics ,2005/01/12,Lst_BUILDING_MATERIALS,stone,61.42
Oceania,Northern Mariana Islands,Rice,2020/01/10,Lst_FABRICS,silk,38.25
Africa,Senegal,Jewelry,2008/01/16,Lst_OTHER_MATERIALS,rubber,30.37
Asia,Bhutan,Jerseys,2018/12/30,Lst_BUILDING_MATERIALS,brick,50.68
Americas,Belize,Meat,2001/11/19,Lst_METALS,iron,51.84
Europe,Latvia,Antibiotics ,2001/03/24,Lst_METALS,oxygen,34.76
Oceania,Palau,Palm oil,2004/11/21,Lst_BUILDING_MATERIALS,concrete,39.72
Oceania,Solomon Islands,Corn,2009/09/03,Lst_FABRICS,silk,56.86
Africa,"Tanzania, United Republic of",Meat,2003/03/17,Lst_FABRICS,leather,99.55
Europe,Croatia,Gold,2006/05/19,Lst_FABRICS,man-made fibres,32.57
Americas,Cayman Islands,seeds,2018/10/19,Lst_METALS,carbon dioxide,51.36
Americas,Saint BarthÃ©lemy,Diamonds,2015/09/23,Lst_FABRICS,nylon,97.92
Africa,Benin,copper,2006/02/23,Lst_METALS,silver,50.37
Europe,Ã…land Islands,mercury,2015/07/19,Lst_METALS,uranium,94.29
Asia,Hong Kong,aluminium ,2016/09/05,Lst_FABRICS,linen,94.12
Europe,Malta,T-shirts,2011/12/14,Lst_METALS,helium,76.42
Africa,Comoros,Jewelry,2003/11/26,Lst_BUILDING_MATERIALS,brick,68.22
Asia,Yemen,Sugar ,2008/12/06,Lst_BUILDING_MATERIALS,slate,61.19
Americas,Paraguay,Coffee,2011/07/09,Lst_OTHER_MATERIALS,chalk,74.62
Asia,Malaysia,Coffee,2006/08/14,Lst_OTHER_MATERIALS,gas,89.52
Africa,Sudan,Sugar ,2010/09/07,Lst_BUILDING_MATERIALS,plastic,66.59
Asia,Korea (Republic of),Corn,2016/01/19,Lst_FABRICS,FABRICS,91.63
Oceania,American Samoa,iron,2002/03/20,Lst_OTHER_MATERIALS,fibreglass,59.23
Americas,Trinidad and Tobago,iron,2021/01/25,Lst_OTHER_MATERIALS,OTHER MATERIALS,30.86
